record_id,crop_id,crop_name,category,state,year,month,month_name,period,harvest_arrivals_t,market_supply_t,demand_t,supply_demand_gap_t,gap_pct,status,modal_price_inr_per_qtl,min_price_inr_per_qtl,max_price_inr_per_qtl,data_flag
4179,C054,Chrysanthemum,Flower,Tamil Nadu,2024,3,Mar,2024-03,1586.0,1586.0,1666.7,-80.6,-0.05,Balance d,9163,7640,10604,ESTIMATED_ MODEL
4180,C054,Chrysanthemum,Flower,Tamil Nadu,2024,4,Apr,2024-04,1613.8,1613.8,1666.7,-52.8,-0.03,Balance d,9169,8186,10951,ESTIMATED_ MODEL
4181,C054,Chrysanthemum,Flower,Tamil Nadu,2024,5,May,2024-05,1577.0,1577.0,1666.7,-89.7,-0.05,Balance d,9229,7541,10445,ESTIMATED_ MODEL
4182,C054,Chrysanthemum,Flower,Tamil Nadu,2024,6,Jun,2024-06,1765.9,1765.9,1666.7,99.2,0.06,Balance d,8936,7307,10681,ESTIMATED_ MODEL
4183,C054,Chrysanthemum,Flower,Tamil Nadu,2024,7,Jul,2024-07,1714.0,1714.0,1666.7,47.3,0.03,Balance d,8849,7779,10806,ESTIMATED_ MODEL
4184,C054,Chrysanthemum,Flower,Tamil Nadu,2024,8,Aug,2024-08,1584.2,1584.2,1666.7,-82.5,-0.05,Balance d,9047,7401,10829,ESTIMATED_ MODEL
4185,C054,Chrysanthemum,Flower,Tamil Nadu,2024,9,Sep,2024-09,1570.7,1570.7,1666.7,-96.0,-0.06,Balance d,9343,8056,10328,ESTIMATED_ MODEL
4186,C054,Chrysanthemum,Flower,Tamil Nadu,2024,10,Oct,2024-10,1710.5,1710.5,2083.3,-372.8,-0.18,Shortag e,8980,7472,10142,ESTIMATED_ MODEL
4187,C054,Chrysanthemum,Flower,Tamil Nadu,2024,11,Nov,2024-11,1654.5,1654.5,1666.7,-12.2,-0.01,Balance d,9178,8118,10452,ESTIMATED_ MODEL
4188,C054,Chrysanthemum,Flower,Tamil Nadu,2024,12,Dec,2024-12,1724.0,1724.0,1666.7,57.4,0.03,Balance d,8859,7296,10952,ESTIMATED_ MODEL
4189,C055,Coconut,Plantatio n,Tamil Nadu,2024,1,Jan,2024-01,195257.8,317375.7,242458.3,74917.4,0.31,Surplus,5381,4324,6116,ESTIMATED_ MODEL
4190,C055,Coconut,Plantatio n,Tamil Nadu,2024,2,Feb,2024-02,189722.8,312163.6,220416.7,91746.9,0.42,Surplus,5055,4298,5886,ESTIMATED_ MODEL
4191,C055,Coconut,Plantatio n,Tamil Nadu,2024,3,Mar,2024-03,194680.0,316831.6,220416.7,96415.0,0.44,Surplus,5214,4298,6201,ESTIMATED_ MODEL
4192,C055,Coconut,Plantatio n,Tamil Nadu,2024,4,Apr,2024-04,189041.3,311521.9,220416.7,91105.2,0.41,Surplus,5285,4709,6574,ESTIMATED_ MODEL
4193,C055,Coconut,Plantatio n,Tamil Nadu,2024,5,May,2024-05,187979.3,310521.8,220416.7,90105.1,0.41,Surplus,5252,4678,5963,ESTIMATED_ MODEL
4194,C055,Coconut,Plantatio n,Tamil Nadu,2024,6,Jun,2024-06,194759.7,316906.7,220416.7,96490.0,0.44,Surplus,5039,4034,6077,ESTIMATED_ MODEL
4195,C055,Coconut,Plantatio n,Tamil Nadu,2024,7,Jul,2024-07,193761.1,315966.3,220416.7,95549.7,0.43,Surplus,5286,4328,6320,ESTIMATED_ MODEL
4196,C055,Coconut,Plantatio n,Tamil Nadu,2024,8,Aug,2024-08,186917.8,309522.2,220416.7,89105.6,0.4,Surplus,5247,4685,6281,ESTIMATED_ MODEL
4197,C055,Coconut,Plantatio n,Tamil Nadu,2024,9,Sep,2024-09,183601.7,306399.6,242458.3,63941.2,0.26,Surplus,5437,4537,6266,ESTIMATED_ MODEL
4198,C055,Coconut,Plantatio n,Tamil Nadu,2024,10,Oct,2024-10,188643.9,311147.7,242458.3,68689.3,0.28,Surplus,5280,4426,5809,ESTIMATED_ MODEL
4199,C055,Coconut,Plantatio n,Tamil Nadu,2024,11,Nov,2024-11,189716.2,312157.4,220416.7,91740.7,0.42,Surplus,5233,4579,6342,ESTIMATED_ MODEL
4200,C055,Coconut,Plantatio n,Tamil Nadu,2024,12,Dec,2024-12,194626.4,316781.2,220416.7,96364.5,0.44,Surplus,5088,4336,5871,ESTIMATED_ MODEL
4201,C056,Arecanut,Plantatio n,Tamil Nadu,2024,1,Jan,2024-01,839.6,1449.1,833.3,615.8,0.74,Surplus,39637,32742,48700,ESTIMATED_ MODEL
4202,C056,Arecanut,Plantatio n,Tamil Nadu,2024,2,Feb,2024-02,795.7,1408.1,833.3,574.8,0.69,Surplus,40005,32071,46348,ESTIMATED_ MODEL
4203,C056,Arecanut,Plantatio n,Tamil Nadu,2024,3,Mar,2024-03,791.3,1404.1,833.3,570.7,0.68,Surplus,40794,33673,47517,ESTIMATED_ MODEL
4204,C056,Arecanut,Plantatio n,Tamil Nadu,2024,4,Apr,2024-04,858.9,1467.1,833.3,633.8,0.76,Surplus,38669,33209,46923,ESTIMATED_ MODEL
4205,C056,Arecanut,Plantatio n,Tamil Nadu,2024,5,May,2024-05,784.3,1397.5,833.3,564.2,0.68,Surplus,40196,33846,44748,ESTIMATED_ MODEL
4206,C056,Arecanut,Plantatio n,Tamil Nadu,2024,6,Jun,2024-06,879.2,1486.1,833.3,652.8,0.78,Surplus,38907,31728,45609,ESTIMATED_ MODEL
4207,C056,Arecanut,Plantatio n,Tamil Nadu,2024,7,Jul,2024-07,834.9,1444.7,833.3,611.4,0.73,Surplus,40127,35909,44580,ESTIMATED_ MODEL
4208,C056,Arecanut,Plantatio n,Tamil Nadu,2024,8,Aug,2024-08,881.6,1488.3,833.3,655.0,0.79,Surplus,39964,34075,47055,ESTIMATED_ MODEL
4209,C056,Arecanut,Plantatio n,Tamil Nadu,2024,9,Sep,2024-09,789.1,1402.0,833.3,568.7,0.68,Surplus,41401,33971,45794,ESTIMATED_ MODEL
4210,C056,Arecanut,Plantatio n,Tamil Nadu,2024,10,Oct,2024-10,841.7,1451.1,833.3,617.7,0.74,Surplus,40461,33765,44614,ESTIMATED_ MODEL
4211,C056,Arecanut,Plantatio n,Tamil Nadu,2024,11,Nov,2024-11,818.3,1429.2,833.3,595.9,0.71,Surplus,39502,32823,47107,ESTIMATED_ MODEL
4212,C056,Arecanut,Plantatio n,Tamil Nadu,2024,12,Dec,2024-12,867.7,1475.3,833.3,642.0,0.77,Surplus,38915,32740,45623,ESTIMATED_ MODEL
4213,C057,Cashew,Plantatio n,Tamil Nadu,2024,1,Jan,2024-01,0.0,2040.7,4000.0,-1959.3,-0.49,Shortag e,12831,10847,15807,ESTIMATED_ MODEL
4214,C057,Cashew,Plantatio n,Tamil Nadu,2024,2,Feb,2024-02,6341.2,7959.2,4000.0,3959.2,0.99,Surplus,10503,8653,11867,ESTIMATED_ MODEL
4215,C057,Cashew,Plantatio n,Tamil Nadu,2024,3,Mar,2024-03,5672.8,7335.3,4000.0,3335.3,0.83,Surplus,10496,9342,12053,ESTIMATED_ MODEL
4216,C057,Cashew,Plantatio n,Tamil Nadu,2024,4,Apr,2024-04,6324.7,7943.8,4000.0,3943.8,0.99,Surplus,10334,8999,12575,ESTIMATED_ MODEL
4217,C057,Cashew,Plantatio n,Tamil Nadu,2024,5,May,2024-05,6059.0,7695.8,4000.0,3695.8,0.92,Surplus,10382,8724,12927,ESTIMATED_ MODEL
4218,C057,Cashew,Plantatio n,Tamil Nadu,2024,6,Jun,2024-06,6212.9,7839.4,4000.0,3839.4,0.96,Surplus,10352,9036,11923,ESTIMATED_ MODEL
4219,C057,Cashew,Plantatio n,Tamil Nadu,2024,7,Jul,2024-07,0.0,2040.7,4000.0,-1959.3,-0.49,Shortag e,13004,10738,14782,ESTIMATED_ MODEL
4220,C057,Cashew,Plantatio n,Tamil Nadu,2024,8,Aug,2024-08,0.0,2040.7,4000.0,-1959.3,-0.49,Shortag e,13036,11108,15676,ESTIMATED_ MODEL
4221,C057,Cashew,Plantatio n,Tamil Nadu,2024,9,Sep,2024-09,0.0,2040.7,4000.0,-1959.3,-0.49,Shortag e,12715,10933,14833,ESTIMATED_ MODEL
4222,C057,Cashew,Plantatio n,Tamil Nadu,2024,10,Oct,2024-10,0.0,2040.7,4600.0,-2559.3,-0.56,Shortag e,13071,10837,15781,ESTIMATED_ MODEL
4223,C057,Cashew,Plantatio n,Tamil Nadu,2024,11,Nov,2024-11,0.0,2040.7,4400.0,-2359.3,-0.54,Shortag e,13185,10891,15098,ESTIMATED_ MODEL
4224,C057,Cashew,Plantatio n,Tamil Nadu,2024,12,Dec,2024-12,0.0,2040.7,4400.0,-2359.3,-0.54,Shortag e,13081,11374,15770,ESTIMATED_ MODEL
4225,C058,Coffee,Plantatio n,Tamil Nadu,2024,1,Jan,2024-01,2467.8,3283.0,1250.0,2033.0,1.63,Surplus,21904,19334,26912,ESTIMATED_ MODEL
4226,C058,Coffee,Plantatio n,Tamil Nadu,2024,2,Feb,2024-02,2468.5,3283.6,1250.0,2033.6,1.63,Surplus,21850,18373,26810,ESTIMATED_ MODEL
4227,C058,Coffee,Plantatio n,Tamil Nadu,2024,3,Mar,2024-03,2426.4,3244.4,1250.0,1994.4,1.6,Surplus,20724,16624,25236,ESTIMATED_ MODEL
4228,C058,Coffee,Plantatio n,Tamil Nadu,2024,4,Apr,2024-04,2397.1,3216.9,1250.0,1966.9,1.57,Surplus,20676,18585,24837,ESTIMATED_ MODEL
4229,C058,Coffee,Plantatio n,Tamil Nadu,2024,5,May,2024-05,0.0,979.7,1250.0,-270.3,-0.22,Shortag e,29333,24188,35232,ESTIMATED_ MODEL
4230,C058,Coffee,Plantatio n,Tamil Nadu,2024,6,Jun,2024-06,0.0,979.7,1250.0,-270.3,-0.22,Shortag e,28140,24870,31670,ESTIMATED_ MODEL
4231,C058,Coffee,Plantatio n,Tamil Nadu,2024,7,Jul,2024-07,0.0,979.7,1250.0,-270.3,-0.22,Shortag e,29239,24048,32463,ESTIMATED_ MODEL
4232,C058,Coffee,Plantatio n,Tamil Nadu,2024,8,Aug,2024-08,0.0,979.7,1250.0,-270.3,-0.22,Shortag e,28877,23590,34924,ESTIMATED_ MODEL
4233,C058,Coffee,Plantatio n,Tamil Nadu,2024,9,Sep,2024-09,0.0,979.7,1250.0,-270.3,-0.22,Shortag e,28467,23748,33737,ESTIMATED_ MODEL
4234,C058,Coffee,Plantatio n,Tamil Nadu,2024,10,Oct,2024-10,0.0,979.7,1250.0,-270.3,-0.22,Shortag e,28546,23916,34894,ESTIMATED_ MODEL
4235,C058,Coffee,Plantatio n,Tamil Nadu,2024,11,Nov,2024-11,2557.8,3367.0,1250.0,2117.0,1.69,Surplus,20461,16537,23514,ESTIMATED_ MODEL
4236,C058,Coffee,Plantatio n,Tamil Nadu,2024,12,Dec,2024-12,2378.0,3199.1,1250.0,1949.1,1.56,Surplus,21323,18216,24647,ESTIMATED_ MODEL
4237,C059,Tea,Plantatio n,Tamil Nadu,2024,1,Jan,2024-01,59044.9,64751.3,56250.0,8501.3,0.15,Surplus,1906,1607,2193,ESTIMATED_ MODEL
4238,C059,Tea,Plantatio n,Tamil Nadu,2024,2,Feb,2024-02,61988.3,67670.1,56250.0,11420.1,0.2,Surplus,1893,1571,2334,ESTIMATED_ MODEL
4239,C059,Tea,Plantatio n,Tamil Nadu,2024,3,Mar,2024-03,61616.9,67301.9,56250.0,11051.9,0.2,Surplus,1917,1670,2285,ESTIMATED_ MODEL
4240,C059,Tea,Plantatio n,Tamil Nadu,2024,4,Apr,2024-04,63606.8,69275.2,56250.0,13025.2,0.23,Surplus,1921,1583,2220,ESTIMATED_ MODEL
4241,C059,Tea,Plantatio n,Tamil Nadu,2024,5,May,2024-05,65997.1,71645.5,56250.0,15395.5,0.27,Surplus,1928,1610,2184,ESTIMATED_ MODEL
4242,C059,Tea,Plantatio n,Tamil Nadu,2024,6,Jun,2024-06,62577.8,68254.8,56250.0,12004.8,0.21,Surplus,1889,1678,2203,ESTIMATED_ MODEL
4243,C059,Tea,Plantatio n,Tamil Nadu,2024,7,Jul,2024-07,66151.6,71798.7,56250.0,15548.7,0.28,Surplus,1932,1640,2378,ESTIMATED_ MODEL
4244,C059,Tea,Plantatio n,Tamil Nadu,2024,8,Aug,2024-08,61016.9,66706.8,56250.0,10456.8,0.19,Surplus,1949,1653,2415,ESTIMATED_ MODEL
4245,C059,Tea,Plantatio n,Tamil Nadu,2024,9,Sep,2024-09,58981.5,64688.4,56250.0,8438.4,0.15,Surplus,1981,1607,2232,ESTIMATED_ MODEL
4246,C059,Tea,Plantatio n,Tamil Nadu,2024,10,Oct,2024-10,59992.5,65691.0,56250.0,9441.0,0.17,Surplus,1984,1753,2344,ESTIMATED_ MODEL
4247,C059,Tea,Plantatio n,Tamil Nadu,2024,11,Nov,2024-11,61713.4,67397.6,56250.0,11147.6,0.2,Surplus,1947,1680,2270,ESTIMATED_ MODEL
4248,C059,Tea,Plantatio n,Tamil Nadu,2024,12,Dec,2024-12,61122.5,66811.6,56250.0,10561.6,0.19,Surplus,1965,1593,2445,ESTIMATED_ MODEL
4249,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,1,Jan,2025-01,3752333.5,4259262.4,1051761.8,3207500.6,3.05,Surplus,1763,1527,2107,ESTIMATED_ MODEL
4250,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,2,Feb,2025-02,3612758.9,4129574.3,956147.1,3173427.2,3.32,Surplus,1760,1515,2150,ESTIMATED_ MODEL
4251,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,3,Mar,2025-03,0.0,772719.2,956147.1,-183427.9,-0.19,Shortag e,2369,2002,2876,ESTIMATED_ MODEL
4252,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,4,Apr,2025-04,0.0,772719.2,956147.1,-183427.9,-0.19,Shortag e,2443,2114,2877,ESTIMATED_ MODEL
4253,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,5,May,2025-05,0.0,772719.2,956147.1,-183427.9,-0.19,Shortag e,2507,2019,2942,ESTIMATED_ MODEL
4254,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,6,Jun,2025-06,0.0,772719.2,956147.1,-183427.9,-0.19,Shortag e,2379,1941,2753,ESTIMATED_ MODEL
4255,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,7,Jul,2025-07,0.0,772719.2,956147.1,-183427.9,-0.19,Shortag e,2388,2140,2966,ESTIMATED_ MODEL
4256,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,8,Aug,2025-08,0.0,772719.2,956147.1,-183427.9,-0.19,Shortag e,2413,2085,2848,ESTIMATED_ MODEL
4257,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,9,Sep,2025-09,0.0,772719.2,956147.1,-183427.9,-0.19,Shortag e,2482,2141,2730,ESTIMATED_ MODEL
4258,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,10,Oct,2025-10,0.0,772719.2,1003954.5,-231235.2,-0.23,Shortag e,2488,2176,2927,ESTIMATED_ MODEL
4259,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,11,Nov,2025-11,0.0,772719.2,956147.1,-183427.9,-0.19,Shortag e,2494,2222,2939,ESTIMATED_ MODEL
4260,C001,Rice/Paddy,Cereal,Tamil Nadu,2025,12,Dec,2025-12,3543884.6,4065578.6,956147.1,3109431.5,3.25,Surplus,1792,1612,2051,ESTIMATED_ MODEL
4261,C002,Maize,Cereal,Tamil Nadu,2025,1,Jan,2025-01,275100.6,376667.4,222545.8,154121.6,0.69,Surplus,2031,1766,2399,ESTIMATED_ MODEL
4262,C002,Maize,Cereal,Tamil Nadu,2025,2,Feb,2025-02,299572.9,399916.1,222545.8,177370.3,0.8,Surplus,2017,1779,2332,ESTIMATED_ MODEL
4263,C002,Maize,Cereal,Tamil Nadu,2025,3,Mar,2025-03,294377.8,394980.7,222545.8,172434.9,0.77,Surplus,2050,1673,2338,ESTIMATED_ MODEL
4264,C002,Maize,Cereal,Tamil Nadu,2025,4,Apr,2025-04,272453.6,374152.7,222545.8,151606.9,0.68,Surplus,1972,1649,2281,ESTIMATED_ MODEL
4265,C002,Maize,Cereal,Tamil Nadu,2025,5,May,2025-05,0.0,115321.8,222545.8,-107224.0,-0.48,Shortag e,2471,2138,2880,ESTIMATED_ MODEL
4266,C002,Maize,Cereal,Tamil Nadu,2025,6,Jun,2025-06,0.0,115321.8,222545.8,-107224.0,-0.48,Shortag e,2450,1973,2761,ESTIMATED_ MODEL
4267,C002,Maize,Cereal,Tamil Nadu,2025,7,Jul,2025-07,0.0,115321.8,222545.8,-107224.0,-0.48,Shortag e,2447,2114,2975,ESTIMATED_ MODEL
4268,C002,Maize,Cereal,Tamil Nadu,2025,8,Aug,2025-08,302520.8,402716.6,222545.8,180170.8,0.81,Surplus,1977,1725,2378,ESTIMATED_ MODEL
4269,C002,Maize,Cereal,Tamil Nadu,2025,9,Sep,2025-09,293913.6,394539.7,222545.8,171993.9,0.77,Surplus,2066,1697,2443,ESTIMATED_ MODEL
4270,C002,Maize,Cereal,Tamil Nadu,2025,10,Oct,2025-10,298016.7,398437.7,222545.8,175891.9,0.79,Surplus,2011,1809,2273,ESTIMATED_ MODEL
4271,C002,Maize,Cereal,Tamil Nadu,2025,11,Nov,2025-11,270480.5,372278.3,222545.8,149732.5,0.67,Surplus,2040,1703,2405,ESTIMATED_ MODEL
4272,C002,Maize,Cereal,Tamil Nadu,2025,12,Dec,2025-12,0.0,115321.8,222545.8,-107224.0,-0.48,Shortag e,2393,1926,2838,ESTIMATED_ MODEL
4273,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,1,Jan,2025-01,61254.2,78188.3,28280.0,49908.3,1.76,Surplus,2534,2134,3131,ESTIMATED_ MODEL
4274,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,2,Feb,2025-02,62339.3,79201.1,26933.4,52267.7,1.94,Surplus,2468,2116,2897,ESTIMATED_ MODEL
4275,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,3,Mar,2025-03,60240.4,77242.1,26933.4,50308.7,1.87,Surplus,2518,2157,2872,ESTIMATED_ MODEL
4276,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,4,Apr,2025-04,0.0,21017.7,26933.4,-5915.6,-0.22,Shortag e,3334,2869,3912,ESTIMATED_ MODEL
4277,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,5,May,2025-05,0.0,21017.7,26933.4,-5915.6,-0.22,Shortag e,3324,2791,3913,ESTIMATED_ MODEL
4278,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,6,Jun,2025-06,0.0,21017.7,26933.4,-5915.6,-0.22,Shortag e,3469,2801,3997,ESTIMATED_ MODEL
4279,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,7,Jul,2025-07,0.0,21017.7,26933.4,-5915.6,-0.22,Shortag e,3468,2999,3966,ESTIMATED_ MODEL
4280,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,8,Aug,2025-08,0.0,21017.7,26933.4,-5915.6,-0.22,Shortag e,3472,2949,4079,ESTIMATED_ MODEL
4281,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,9,Sep,2025-09,67127.2,83669.8,26933.4,56736.4,2.11,Surplus,2566,2296,2960,ESTIMATED_ MODEL
4282,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,10,Oct,2025-10,64305.0,81035.7,26933.4,54102.3,2.01,Surplus,2400,1998,2651,ESTIMATED_ MODEL
4283,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,11,Nov,2025-11,0.0,21017.7,26933.4,-5915.6,-0.22,Shortag e,3309,2778,4107,ESTIMATED_ MODEL
4284,C003,Sorghum/Cholam,Millet,Tamil Nadu,2025,12,Dec,2025-12,0.0,21017.7,26933.4,-5915.6,-0.22,Shortag e,3478,2960,4120,ESTIMATED_ MODEL
4285,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,1,Jan,2025-01,28546.3,36379.0,12499.4,23879.6,1.91,Surplus,2031,1671,2282,ESTIMATED_ MODEL
4286,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,2,Feb,2025-02,27869.9,35747.7,12499.4,23248.3,1.86,Surplus,2029,1805,2450,ESTIMATED_ MODEL
4287,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,3,Mar,2025-03,30458.1,38163.4,12499.4,25663.9,2.05,Surplus,1984,1703,2275,ESTIMATED_ MODEL
4288,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,4,Apr,2025-04,0.0,9735.8,12499.4,-2763.6,-0.22,Shortag e,2847,2490,3394,ESTIMATED_ MODEL
4289,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,5,May,2025-05,0.0,9735.8,12499.4,-2763.6,-0.22,Shortag e,2754,2373,3171,ESTIMATED_ MODEL
4290,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,6,Jun,2025-06,0.0,9735.8,12499.4,-2763.6,-0.22,Shortag e,2691,2259,3335,ESTIMATED_ MODEL
4291,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,7,Jul,2025-07,0.0,9735.8,12499.4,-2763.6,-0.22,Shortag e,2787,2253,3435,ESTIMATED_ MODEL
4292,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,8,Aug,2025-08,0.0,9735.8,12499.4,-2763.6,-0.22,Shortag e,2729,2250,3124,ESTIMATED_ MODEL
4293,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,9,Sep,2025-09,28298.6,36147.8,12499.4,23648.4,1.89,Surplus,2020,1726,2371,ESTIMATED_ MODEL
4294,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,10,Oct,2025-10,30864.2,38542.4,12499.4,26043.0,2.08,Surplus,2043,1699,2487,ESTIMATED_ MODEL
4295,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,11,Nov,2025-11,0.0,9735.8,12499.4,-2763.6,-0.22,Shortag e,2714,2384,3256,ESTIMATED_ MODEL
4296,C004,Pearl Millet/Kambu,Millet,Tamil Nadu,2025,12,Dec,2025-12,0.0,9735.8,12499.4,-2763.6,-0.22,Shortag e,2796,2371,3355,ESTIMATED_ MODEL
4297,C005,Ragi,Millet,Tamil Nadu,2025,1,Jan,2025-01,51452.4,67552.2,25055.1,42497.1,1.7,Surplus,3353,3009,3993,ESTIMATED_ MODEL
4298,C005,Ragi,Millet,Tamil Nadu,2025,2,Feb,2025-02,46736.6,63150.8,25055.1,38095.7,1.52,Surplus,3334,2914,3832,ESTIMATED_ MODEL
4299,C005,Ragi,Millet,Tamil Nadu,2025,3,Mar,2025-03,47288.7,63666.1,25055.1,38611.0,1.54,Surplus,3324,2963,4133,ESTIMATED_ MODEL
4300,C005,Ragi,Millet,Tamil Nadu,2025,4,Apr,2025-04,0.0,19530.0,25055.1,-5525.1,-0.22,Shortag e,4579,3784,5197,ESTIMATED_ MODEL
4301,C005,Ragi,Millet,Tamil Nadu,2025,5,May,2025-05,0.0,19530.0,25055.1,-5525.1,-0.22,Shortag e,4416,3728,5066,ESTIMATED_ MODEL
4302,C005,Ragi,Millet,Tamil Nadu,2025,6,Jun,2025-06,0.0,19530.0,25055.1,-5525.1,-0.22,Shortag e,4436,3824,5387,ESTIMATED_ MODEL
4303,C005,Ragi,Millet,Tamil Nadu,2025,7,Jul,2025-07,0.0,19530.0,25055.1,-5525.1,-0.22,Shortag e,4530,3993,5005,ESTIMATED_ MODEL
4304,C005,Ragi,Millet,Tamil Nadu,2025,8,Aug,2025-08,0.0,19530.0,25055.1,-5525.1,-0.22,Shortag e,4351,3824,5134,ESTIMATED_ MODEL
4305,C005,Ragi,Millet,Tamil Nadu,2025,9,Sep,2025-09,49824.6,66033.0,25055.1,40977.8,1.64,Surplus,3285,2645,3739,ESTIMATED_ MODEL
4306,C005,Ragi,Millet,Tamil Nadu,2025,10,Oct,2025-10,50788.1,66932.2,25055.1,41877.0,1.67,Surplus,3280,2906,4059,ESTIMATED_ MODEL
4307,C005,Ragi,Millet,Tamil Nadu,2025,11,Nov,2025-11,0.0,19530.0,25055.1,-5525.1,-0.22,Shortag e,4469,3819,5474,ESTIMATED_ MODEL
4308,C005,Ragi,Millet,Tamil Nadu,2025,12,Dec,2025-12,46859.3,63265.3,25055.1,38210.2,1.52,Surplus,3346,2849,4135,ESTIMATED_ MODEL
4309,C006,Green Gram,Pulse,Tamil Nadu,2025,1,Jan,2025-01,7054.8,9435.9,7849.4,1586.5,0.2,Surplus,7637,6727,9102,ESTIMATED_ MODEL
4310,C006,Green Gram,Pulse,Tamil Nadu,2025,2,Feb,2025-02,0.0,2880.8,6825.5,-3944.7,-0.58,Shortag e,8582,7272,10318,ESTIMATED_ MODEL
4311,C006,Green Gram,Pulse,Tamil Nadu,2025,3,Mar,2025-03,6497.3,8917.9,6825.5,2092.4,0.31,Surplus,7729,6513,9544,ESTIMATED_ MODEL
4312,C006,Green Gram,Pulse,Tamil Nadu,2025,4,Apr,2025-04,6744.3,9147.4,6825.5,2321.9,0.34,Surplus,7633,6492,8467,ESTIMATED_ MODEL
4313,C006,Green Gram,Pulse,Tamil Nadu,2025,5,May,2025-05,0.0,2880.8,6825.5,-3944.7,-0.58,Shortag e,8933,7305,10535,ESTIMATED_ MODEL
4314,C006,Green Gram,Pulse,Tamil Nadu,2025,6,Jun,2025-06,0.0,2880.8,6825.5,-3944.7,-0.58,Shortag e,8876,7292,10466,ESTIMATED_ MODEL
4315,C006,Green Gram,Pulse,Tamil Nadu,2025,7,Jul,2025-07,0.0,2880.8,6825.5,-3944.7,-0.58,Shortag e,8605,7538,10194,ESTIMATED_ MODEL
4316,C006,Green Gram,Pulse,Tamil Nadu,2025,8,Aug,2025-08,0.0,2880.8,6825.5,-3944.7,-0.58,Shortag e,8902,7917,10658,ESTIMATED_ MODEL
4317,C006,Green Gram,Pulse,Tamil Nadu,2025,9,Sep,2025-09,7001.0,9385.9,6825.5,2560.4,0.38,Surplus,7690,6574,8903,ESTIMATED_ MODEL
4318,C006,Green Gram,Pulse,Tamil Nadu,2025,10,Oct,2025-10,6410.9,8837.6,6825.5,2012.1,0.29,Surplus,7750,6904,9009,ESTIMATED_ MODEL
4319,C006,Green Gram,Pulse,Tamil Nadu,2025,11,Nov,2025-11,0.0,2880.8,6825.5,-3944.7,-0.58,Shortag e,8641,7248,10069,ESTIMATED_ MODEL
4320,C006,Green Gram,Pulse,Tamil Nadu,2025,12,Dec,2025-12,6962.4,9350.1,6825.5,2524.6,0.37,Surplus,7382,6274,8668,ESTIMATED_ MODEL
4321,C007,Black Gram,Pulse,Tamil Nadu,2025,1,Jan,2025-01,21131.7,30453.4,36573.3,-6120.0,-0.17,Shortag e,7907,6591,8872,ESTIMATED_ MODEL
4322,C007,Black Gram,Pulse,Tamil Nadu,2025,2,Feb,2025-02,0.0,10818.5,31802.9,-20984.4,-0.66,Shortag e,8213,6708,9090,ESTIMATED_ MODEL
4323,C007,Black Gram,Pulse,Tamil Nadu,2025,3,Mar,2025-03,21777.0,31053.0,31802.9,-749.9,-0.02,Balance d,7832,6689,9438,ESTIMATED_ MODEL
4324,C007,Black Gram,Pulse,Tamil Nadu,2025,4,Apr,2025-04,22460.6,31688.1,31802.9,-114.8,-0.0,Balance d,7776,6836,9583,ESTIMATED_ MODEL
4325,C007,Black Gram,Pulse,Tamil Nadu,2025,5,May,2025-05,22659.7,31873.2,31802.9,70.2,0.0,Balance d,7833,6610,9733,ESTIMATED_ MODEL
4326,C007,Black Gram,Pulse,Tamil Nadu,2025,6,Jun,2025-06,0.0,10818.5,31802.9,-20984.4,-0.66,Shortag e,8478,6842,10193,ESTIMATED_ MODEL
